Local time,Open,High,Low,Close,Volume
03.01.2007 20:30:00.000 GMT-0800,1.31711,1.31744,1.31679,1.31718,12620.3
03.01.2007 20:45:00.000 GMT-0800,1.31706,1.31728,1.31650,1.31672,11333.7
03.01.2007 21:00:00.000 GMT-0800,1.31653,1.31709,1.31628,1.31672,12070.699999999999
03.01.2007 21:15:00.000 GMT-0800,1.31671,1.31727,1.31667,1.31692,11312.7
03.01.2007 21:30:00.000 GMT-0800,1.31687,1.31743,1.31653,1.31669,11587.400000000001
03.01.2007 21:45:00.000 GMT-0800,1.31684,1.31738,1.31670,1.31710,11580
03.01.2007 22:00:00.000 GMT-0800,1.31719,1.31728,1.31626,1.31646,12441
03.01.2007 22:15:00.000 GMT-0800,1.31664,1.31681,1.31587,1.31608,11948.599999999999
03.01.2007 22:30:00.000 GMT-0800,1.31601,1.31621,1.31540,1.31603,12212.9
03.01.2007 22:45:00.000 GMT-0800,1.31611,1.31647,1.31563,1.31592,11070.5
03.01.2007 23:00:00.000 GMT-0800,1.31594,1.31666,1.31567,1.31641,11933.500000000002
03.01.2007 23:15:00.000 GMT-0800,1.31651,1.31724,1.31635,1.31711,12757.599999999999
